,Year_0,row_id,genAI2[other]_0,genAI2
1272,2026,2026_973,,Summarising technical material
1273,2026,2026_978,,Summarising technical material
1274,2026,2026_979,,Summarising technical material
1275,2026,2026_982,,Summarising technical material
1276,2026,2026_1001,,Summarising technical material
1277,2026,2026_1009,,Summarising technical material
1278,2026,2026_1011,,Summarising technical material
1279,2026,2026_1014,,Summarising technical material
1280,2026,2026_1023,,Summarising technical material
1281,2026,2026_1038,,Summarising technical material
1282,2026,2026_1040,,Summarising technical material
1283,2026,2026_1042,,Summarising technical material
1284,2026,2026_1046,,Summarising technical material
1285,2026,2026_1047,,Summarising technical material
1286,2026,2026_1050,,Summarising technical material
1287,2026,2026_1056,,Summarising technical material
1288,2026,2026_1058,,Summarising technical material
1289,2026,2026_1078,,Summarising technical material
1290,2026,2026_1082,,Summarising technical material
1291,2026,2026_1088,,Summarising technical material
1292,2026,2026_1110,,Summarising technical material
1293,2026,2026_1112,,Summarising technical material
1294,2026,2026_1114,,Summarising technical material
1295,2026,2026_1116,,Summarising technical material
1296,2026,2026_1117,,Summarising technical material
1297,2026,2026_1124,,Summarising technical material
1298,2026,2026_1125,,Summarising technical material
1299,2026,2026_1126,,Summarising technical material
1300,2026,2026_1127,,Summarising technical material
1301,2026,2026_1129,,Summarising technical material
1302,2026,2026_1132,,Summarising technical material
1303,2026,2026_1134,,Summarising technical material
1304,2026,2026_1136,,Summarising technical material
1305,2026,2026_1142,,Summarising technical material
1306,2026,2026_1143,Making images for presentations,Summarising technical material
1307,2026,2026_1145,,Summarising technical material
1308,2026,2026_1147,,Summarising technical material
1309,2026,2026_1152,,Summarising technical material
1310,2026,2026_1153,,Summarising technical material
1311,2026,2026_1157,,Summarising technical material
1312,2026,2026_1161,,Summarising technical material
1313,2026,2026_10,,Learning or teaching programming concepts
1314,2026,2026_11,,Learning or teaching programming concepts
1315,2026,2026_17,General non-technical communication,Learning or teaching programming concepts
1316,2026,2026_27,,Learning or teaching programming concepts
1317,2026,2026_35,,Learning or teaching programming concepts
1318,2026,2026_48,Making sense of code written by others,Learning or teaching programming concepts
1319,2026,2026_49,,Learning or teaching programming concepts
1320,2026,2026_51,,Learning or teaching programming concepts
1321,2026,2026_54,"Create a POC to start from, specially when it's a technology I'm not very familiar with.",Learning or teaching programming concepts
1322,2026,2026_56,,Learning or teaching programming concepts
1323,2026,2026_60,,Learning or teaching programming concepts
1324,2026,2026_69,,Learning or teaching programming concepts
1325,2026,2026_70,Getting ideas how to approach a problem,Learning or teaching programming concepts
1326,2026,2026_72,,Learning or teaching programming concepts
1327,2026,2026_81,,Learning or teaching programming concepts
1328,2026,2026_84,,Learning or teaching programming concepts
1329,2026,2026_89,,Learning or teaching programming concepts
1330,2026,2026_118,,Learning or teaching programming concepts
1331,2026,2026_122,,Learning or teaching programming concepts
1332,2026,2026_127,,Learning or teaching programming concepts
1333,2026,2026_130,,Learning or teaching programming concepts
1334,2026,2026_132,,Learning or teaching programming concepts
1335,2026,2026_133,,Learning or teaching programming concepts
1336,2026,2026_134,,Learning or teaching programming concepts
1337,2026,2026_135,,Learning or teaching programming concepts
1338,2026,2026_142,,Learning or teaching programming concepts
1339,2026,2026_143,,Learning or teaching programming concepts
1340,2026,2026_148,,Learning or teaching programming concepts
1341,2026,2026_149,,Learning or teaching programming concepts
1342,2026,2026_151,,Learning or teaching programming concepts
1343,2026,2026_153,,Learning or teaching programming concepts
1344,2026,2026_157,,Learning or teaching programming concepts
1345,2026,2026_164,,Learning or teaching programming concepts
1346,2026,2026_170,,Learning or teaching programming concepts
1347,2026,2026_176,,Learning or teaching programming concepts
1348,2026,2026_177,,Learning or teaching programming concepts
1349,2026,2026_188,,Learning or teaching programming concepts
1350,2026,2026_190,,Learning or teaching programming concepts
1351,2026,2026_191,,Learning or teaching programming concepts
1352,2026,2026_192,,Learning or teaching programming concepts
1353,2026,2026_203,,Learning or teaching programming concepts
1354,2026,2026_210,,Learning or teaching programming concepts
1355,2026,2026_211,,Learning or teaching programming concepts
1356,2026,2026_212,,Learning or teaching programming concepts
1357,2026,2026_214,,Learning or teaching programming concepts
1358,2026,2026_215,,Learning or teaching programming concepts
1359,2026,2026_221,,Learning or teaching programming concepts
1360,2026,2026_222,,Learning or teaching programming concepts
1361,2026,2026_236,"Natural language processing tasks (text classification, sentiment analysis, data extraction from unstructured text data)",Learning or teaching programming concepts
1362,2026,2026_239,,Learning or teaching programming concepts
1363,2026,2026_241,,Learning or teaching programming concepts
1364,2026,2026_243,,Learning or teaching programming concepts
1365,2026,2026_244,,Learning or teaching programming concepts
1366,2026,2026_247,,Learning or teaching programming concepts
1367,2026,2026_250,Responsive rubber ducky,Learning or teaching programming concepts
1368,2026,2026_257,,Learning or teaching programming concepts
1369,2026,2026_262,,Learning or teaching programming concepts
1370,2026,2026_264,,Learning or teaching programming concepts
1371,2026,2026_266,,Learning or teaching programming concepts
1372,2026,2026_267,,Learning or teaching programming concepts
1373,2026,2026_271,,Learning or teaching programming concepts
1374,2026,2026_273,,Learning or teaching programming concepts
1375,2026,2026_275,,Learning or teaching programming concepts
1376,2026,2026_284,,Learning or teaching programming concepts
1377,2026,2026_289,,Learning or teaching programming concepts
1378,2026,2026_290,,Learning or teaching programming concepts
1379,2026,2026_291,,Learning or teaching programming concepts
1380,2026,2026_296,,Learning or teaching programming concepts
1381,2026,2026_298,,Learning or teaching programming concepts
1382,2026,2026_299,,Learning or teaching programming concepts
1383,2026,2026_304,"Finding good entry points to documentation, where I can learn the details error free",Learning or teaching programming concepts
1384,2026,2026_309,,Learning or teaching programming concepts
1385,2026,2026_322,,Learning or teaching programming concepts
1386,2026,2026_333,,Learning or teaching programming concepts
1387,2026,2026_334,,Learning or teaching programming concepts
1388,2026,2026_340,,Learning or teaching programming concepts
1389,2026,2026_342,,Learning or teaching programming concepts
1390,2026,2026_344,,Learning or teaching programming concepts
1391,2026,2026_350,,Learning or teaching programming concepts
1392,2026,2026_352,,Learning or teaching programming concepts
1393,2026,2026_353,,Learning or teaching programming concepts
1394,2026,2026_355,,Learning or teaching programming concepts
1395,2026,2026_356,,Learning or teaching programming concepts
1396,2026,2026_360,,Learning or teaching programming concepts
1397,2026,2026_363,,Learning or teaching programming concepts
1398,2026,2026_365,,Learning or teaching programming concepts
1399,2026,2026_366,,Learning or teaching programming concepts
1400,2026,2026_371,,Learning or teaching programming concepts
1401,2026,2026_377,,Learning or teaching programming concepts
1402,2026,2026_379,"Understanding code, and choices (pros and cons of choosing the technology and tradeoffs)",Learning or teaching programming concepts
1403,2026,2026_382,,Learning or teaching programming concepts
1404,2026,2026_385,,Learning or teaching programming concepts
1405,2026,2026_386,,Learning or teaching programming concepts
1406,2026,2026_394,refactoring existing code,Learning or teaching programming concepts
1407,2026,2026_403,,Learning or teaching programming concepts
1408,2026,2026_405,,Learning or teaching programming concepts
1409,2026,2026_413,,Learning or teaching programming concepts
1410,2026,2026_415,,Learning or teaching programming concepts
1411,2026,2026_422,,Learning or teaching programming concepts
1412,2026,2026_424,,Learning or teaching programming concepts
1413,2026,2026_426,,Learning or teaching programming concepts
1414,2026,2026_431,,Learning or teaching programming concepts
1415,2026,2026_433,,Learning or teaching programming concepts
1416,2026,2026_434,,Learning or teaching programming concepts
1417,2026,2026_437,,Learning or teaching programming concepts
1418,2026,2026_445,,Learning or teaching programming concepts
1419,2026,2026_452,,Learning or teaching programming concepts
1420,2026,2026_458,,Learning or teaching programming concepts
1421,2026,2026_459,,Learning or teaching programming concepts
1422,2026,2026_461,,Learning or teaching programming concepts
1423,2026,2026_474,,Learning or teaching programming concepts
1424,2026,2026_488,,Learning or teaching programming concepts
1425,2026,2026_489,,Learning or teaching programming concepts
1426,2026,2026_494,,Learning or teaching programming concepts
1427,2026,2026_498,,Learning or teaching programming concepts
1428,2026,2026_501,Conceptualising project ideas,Learning or teaching programming concepts
1429,2026,2026_510,,Learning or teaching programming concepts
1430,2026,2026_512,,Learning or teaching programming concepts
1431,2026,2026_516,"reviewing my code or code from others, research on technical solutions, to get the domain knowledge that I need for the current projects",Learning or teaching programming concepts
1432,2026,2026_517,,Learning or teaching programming concepts
1433,2026,2026_520,,Learning or teaching programming concepts
1434,2026,2026_523,,Learning or teaching programming concepts
1435,2026,2026_531,,Learning or teaching programming concepts
1436,2026,2026_534,,Learning or teaching programming concepts
1437,2026,2026_537,,Learning or teaching programming concepts
1438,2026,2026_539,,Learning or teaching programming concepts
1439,2026,2026_547,,Learning or teaching programming concepts
1440,2026,2026_573,,Learning or teaching programming concepts
1441,2026,2026_577,,Learning or teaching programming concepts
1442,2026,2026_582,,Learning or teaching programming concepts
1443,2026,2026_589,,Learning or teaching programming concepts
1444,2026,2026_590,,Learning or teaching programming concepts
1445,2026,2026_596,,Learning or teaching programming concepts
1446,2026,2026_599,,Learning or teaching programming concepts
1447,2026,2026_603,"Verstehen von Code, Abwägen von Ideen",Learning or teaching programming concepts
1448,2026,2026_612,,Learning or teaching programming concepts
1449,2026,2026_613,,Learning or teaching programming concepts
1450,2026,2026_617,"writing parsers, plotting of data",Learning or teaching programming concepts
1451,2026,2026_620,,Learning or teaching programming concepts
1452,2026,2026_624,,Learning or teaching programming concepts
1453,2026,2026_631,,Learning or teaching programming concepts
1454,2026,2026_635,,Learning or teaching programming concepts
1455,2026,2026_636,,Learning or teaching programming concepts
1456,2026,2026_653,,Learning or teaching programming concepts
1457,2026,2026_654,,Learning or teaching programming concepts
1458,2026,2026_657,,Learning or teaching programming concepts
1459,2026,2026_658,,Learning or teaching programming concepts
1460,2026,2026_662,,Learning or teaching programming concepts
1461,2026,2026_663,,Learning or teaching programming concepts
1462,2026,2026_666,,Learning or teaching programming concepts
1463,2026,2026_671,,Learning or teaching programming concepts
1464,2026,2026_683,,Learning or teaching programming concepts
1465,2026,2026_690,,Learning or teaching programming concepts
1466,2026,2026_697,,Learning or teaching programming concepts
1467,2026,2026_700,,Learning or teaching programming concepts
1468,2026,2026_701,,Learning or teaching programming concepts
1469,2026,2026_704,,Learning or teaching programming concepts
1470,2026,2026_705,,Learning or teaching programming concepts
1471,2026,2026_711,Asking questions of RAG-based LLMs to better understand new material,Learning or teaching programming concepts
1472,2026,2026_716,,Learning or teaching programming concepts
1473,2026,2026_718,,Learning or teaching programming concepts
1474,2026,2026_721,,Learning or teaching programming concepts
1475,2026,2026_722,,Learning or teaching programming concepts
1476,2026,2026_727,,Learning or teaching programming concepts
1477,2026,2026_736,,Learning or teaching programming concepts
1478,2026,2026_750,,Learning or teaching programming concepts
1479,2026,2026_758,,Learning or teaching programming concepts
1480,2026,2026_764,"Getting information about syntax, pattern implementation, best practices, tooling, etc.",Learning or teaching programming concepts
1481,2026,2026_781,,Learning or teaching programming concepts
1482,2026,2026_784,,Learning or teaching programming concepts
1483,2026,2026_791,,Learning or teaching programming concepts
1484,2026,2026_792,,Learning or teaching programming concepts
1485,2026,2026_793,,Learning or teaching programming concepts
1486,2026,2026_801,,Learning or teaching programming concepts
1487,2026,2026_802,,Learning or teaching programming concepts
1488,2026,2026_804,,Learning or teaching programming concepts
1489,2026,2026_806,,Learning or teaching programming concepts
1490,2026,2026_810,,Learning or teaching programming concepts
1491,2026,2026_815,Learn how to apply new or unknown technologies,Learning or teaching programming concepts
1492,2026,2026_816,,Learning or teaching programming concepts
1493,2026,2026_817,planning,Learning or teaching programming concepts
1494,2026,2026_825,,Learning or teaching programming concepts
1495,2026,2026_831,,Learning or teaching programming concepts
1496,2026,2026_838,Investigating / prototyping approaches,Learning or teaching programming concepts
1497,2026,2026_841,,Learning or teaching programming concepts
1498,2026,2026_868,,Learning or teaching programming concepts
1499,2026,2026_874,,Learning or teaching programming concepts
1500,2026,2026_876,,Learning or teaching programming concepts
1501,2026,2026_877,,Learning or teaching programming concepts
1502,2026,2026_878,,Learning or teaching programming concepts
1503,2026,2026_880,,Learning or teaching programming concepts
1504,2026,2026_881,,Learning or teaching programming concepts
1505,2026,2026_883,,Learning or teaching programming concepts
1506,2026,2026_891,,Learning or teaching programming concepts
1507,2026,2026_892,,Learning or teaching programming concepts
1508,2026,2026_893,,Learning or teaching programming concepts
1509,2026,2026_895,,Learning or teaching programming concepts
1510,2026,2026_901,,Learning or teaching programming concepts
1511,2026,2026_906,,Learning or teaching programming concepts
1512,2026,2026_910,,Learning or teaching programming concepts
1513,2026,2026_924,,Learning or teaching programming concepts
1514,2026,2026_925,,Learning or teaching programming concepts
1515,2026,2026_926,,Learning or teaching programming concepts
1516,2026,2026_927,,Learning or teaching programming concepts
1517,2026,2026_930,,Learning or teaching programming concepts
1518,2026,2026_931,,Learning or teaching programming concepts
1519,2026,2026_935,,Learning or teaching programming concepts
1520,2026,2026_938,,Learning or teaching programming concepts
1521,2026,2026_943,,Learning or teaching programming concepts
1522,2026,2026_946,,Learning or teaching programming concepts
1523,2026,2026_948,,Learning or teaching programming concepts
1524,2026,2026_951,,Learning or teaching programming concepts
1525,2026,2026_952,,Learning or teaching programming concepts
1526,2026,2026_962,,Learning or teaching programming concepts
1527,2026,2026_968,,Learning or teaching programming concepts
1528,2026,2026_973,,Learning or teaching programming concepts
1529,2026,2026_975,,Learning or teaching programming concepts
1530,2026,2026_978,,Learning or teaching programming concepts
1531,2026,2026_979,,Learning or teaching programming concepts
1532,2026,2026_1001,,Learning or teaching programming concepts
1533,2026,2026_1004,,Learning or teaching programming concepts
1534,2026,2026_1007,,Learning or teaching programming concepts
1535,2026,2026_1010,,Learning or teaching programming concepts
1536,2026,2026_1023,,Learning or teaching programming concepts
1537,2026,2026_1026,,Learning or teaching programming concepts
1538,2026,2026_1027,,Learning or teaching programming concepts
1539,2026,2026_1036,,Learning or teaching programming concepts
1540,2026,2026_1038,,Learning or teaching programming concepts
1541,2026,2026_1040,,Learning or teaching programming concepts
1542,2026,2026_1044,,Learning or teaching programming concepts
1543,2026,2026_1052,,Learning or teaching programming concepts
1544,2026,2026_1058,,Learning or teaching programming concepts
1545,2026,2026_1070,,Learning or teaching programming concepts
1546,2026,2026_1077,,Learning or teaching programming concepts
1547,2026,2026_1080,,Learning or teaching programming concepts
1548,2026,2026_1083,,Learning or teaching programming concepts
1549,2026,2026_1091,,Learning or teaching programming concepts
1550,2026,2026_1094,LLMs are very good at exploring technical aspects of template metaprogramming,Learning or teaching programming concepts
1551,2026,2026_1099,,Learning or teaching programming concepts
1552,2026,2026_1104,checking syntax ,Learning or teaching programming concepts
1553,2026,2026_1110,,Learning or teaching programming concepts
1554,2026,2026_1113,Problem solving,Learning or teaching programming concepts
1555,2026,2026_1114,,Learning or teaching programming concepts
1556,2026,2026_1118,,Learning or teaching programming concepts
1557,2026,2026_1128,,Learning or teaching programming concepts
1558,2026,2026_1130,,Learning or teaching programming concepts
1559,2026,2026_1132,,Learning or teaching programming concepts
1560,2026,2026_1133,,Learning or teaching programming concepts
1561,2026,2026_1134,,Learning or teaching programming concepts
1562,2026,2026_1135,,Learning or teaching programming concepts
1563,2026,2026_1136,,Learning or teaching programming concepts
1564,2026,2026_1140,Mostly checking if LLMs can be helpful.,Learning or teaching programming concepts
1565,2026,2026_1141,,Learning or teaching programming concepts
1566,2026,2026_1143,Making images for presentations,Learning or teaching programming concepts
1567,2026,2026_1151,,Learning or teaching programming concepts
1568,2026,2026_1157,,Learning or teaching programming concepts
1569,2026,2026_1159,,Learning or teaching programming concepts
1570,2026,2026_1161,,Learning or teaching programming concepts
